subjid,community,screen,touchscreen,household,children,younger_children,clickscaledx,clickscaledy,targetx,targety,targetwidth,targetheight,targetcenterx,targetcentery,clickdistfromtargetcenterx,clickdistfromtargetcentery,clickdistfromtargetbboxy,trialnr,agent,trialtype,targetposition,eyeradius,eyecenterleftx,eyecenterlefty,pupilfinalleftx,pupilfinallefty,eyecenterrightx,eyecenterrighty,pupilfinalrightx,pupilfinalrighty,targetcentralityx,centralitybias,agecentered
H0000016,hai||om,1,0,6,4,1,1110.6666259765625,120,1322.3901045766406,233.34295654296875,160.00592041015625,213.34295654296875,1402.3930647817187,126.67147827148438,-291.72643880515625,-6.671478271484375,-0,8,female03,test,8,25.57,907.52,809.11,914.9931378213435,798.80441359731185,1017.35,808.6,1023.6090245425387,797.51498706469215,442.39306478171875,291.72643880515625,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,833.33331298828125,13.3333740234375,1139.0548455109636,233.34295654296875,160.00592041015625,213.34295654296875,1219.0578057160417,126.67147827148438,-385.72449272776043,-113.33810424804688,-6.6666259765625,9,male03,test,7,27.99,901.32,844.52,906.9581506372193,831.7820191006554,1021.56,843.97,1025.2578196935967,830.5397717996457,259.0578057160417,385.72449272776043,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,990.66668701171875,98.66668701171875,972.5784034173428,233.34295654296875,160.00592041015625,213.34295654296875,1052.581363622421,126.67147827148438,-61.914676610702145,-28.004791259765625,-0,10,female04,test,6,25.16,910.28,808.3399999999999,912.8384539404944,796.0841967446295,1018.34,807.8399999999999,1018.9685687517391,795.3357886564299,92.5813636224209,61.914676610702145,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,841.33331298828125,85.33331298828125,1711.7119925157592,233.34295654296875,160.00592041015625,213.34295654296875,1791.7149527208373,126.67147827148438,-950.3816397325561,-41.338165283203125,-0,11,female01,test,10,27.99,900.23,827.56,911.1808117698047,818.9504342976958,1020.47,827.01,1030.7826430529587,817.6454768801485,831.7149527208373,950.3816397325561,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,953.33331298828125,121.33331298828125,667.4431023623301,233.34295654296875,160.00592041015625,213.34295654296875,747.4460625674083,126.67147827148438,205.887250420873,-5.338165283203125,-0,12,male04,test,4,27.99,900.67,844.52,897.7621609844247,830.8968809643493,1020.91,843.97,1015.9476993741318,830.9538380273266,212.55393743259174,205.887250420873,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,981.33331298828125,137.33331298828125,355.68306242731563,233.34295654296875,160.00592041015625,213.34295654296875,435.68602263239376,126.67147827148438,545.6472903558874,10.661834716796875,-0,13,female04,test,3,25.16,910.28,808.3399999999999,903.1263138008094,798.0650219580118,1018.34,807.8399999999999,1010.2017967419824,798.3257975777747,524.3139773676062,545.6472903558874,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,888,129.33331298828125,1711.7119925157592,233.34295654296875,160.00592041015625,213.34295654296875,1791.7149527208373,126.67147827148438,-903.7149527208373,2.661834716796875,-0,14,male03,test,10,27.99,901.32,844.52,912.1645547961268,835.7769724194694,1021.56,843.97,1031.753581793912,834.4760129444599,831.7149527208373,903.7149527208373,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,944,121.33331298828125,347.1839490022264,233.34295654296875,160.00592041015625,213.34295654296875,427.18690920730455,126.67147827148438,516.8130907926954,-5.338165283203125,-0,15,male04,test,2,27.99,900.67,844.52,893.0001188593332,832.891680117566,1020.91,843.97,1012.0278229289784,833.239117907696,532.8130907926954,516.8130907926954,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,686.66668701171875,80,1139.0548455109636,233.34295654296875,160.00592041015625,213.34295654296875,1219.0578057160417,126.67147827148438,-532.3911187043229,-46.671478271484375,-0,16,female03,test,7,25.57,907.52,809.11,912.8065281646103,797.5296062258292,1017.35,808.6,1020.9607651645749,796.39281871494,259.0578057160417,532.3911187043229,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,830.66668701171875,77.33331298828125,667.4431023623301,233.34295654296875,160.00592041015625,213.34295654296875,747.4460625674083,126.67147827148438,83.22062444431049,-49.338165283203125,-0,17,male01,test,4,27.99,900.32,847.6800000000001,897.4306829420448,834.0529406349606,1020.56,847.13,1015.6222497419778,834.1045049080949,212.55393743259174,83.22062444431049,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,1042.6666259765625,161.33331298828125,1438.5561564942657,233.34295654296875,160.00592041015625,213.34295654296875,1518.5591166993438,126.67147827148438,-475.8924907227813,34.661834716796875,-0,18,male02,test,9,27.99,901.97,846.5,911.0320771048157,835.920602165234,1022.21,845.94,1030.1217805026529,834.4748951475403,558.5591166993438,475.8924907227813,2.8911704312114996
H0000016,hai||om,1,0,6,4,1,768,32,972.5784034173428,233.34295654296875,160.00592041015625,213.34295654296875,1052.581363622421,126.67147827148438,-284.5813636224209,-94.671478271484375,-0,19,female02,test,6,27.99,900.32,827.9300000000001,903.2756945412343,814.3171836206129,1020.56,827.38,1021.1959171407577,813.464522667542,92.5813636224209,284.5813636224209,2.8911704312114996
H0000017,hai||om,1,0,17,8,1,797.33331298828125,110.66668701171875,1357.6245928764604,233.34295654296875,160.00592041015625,213.34295654296875,1437.6275530815385,126.67147827148438,-640.2942400932573,-16.004791259765625,-0,5,female01,test,8,27.99,900.23,827.56,908.7059449552672,816.5054417946556,1020.47,827.01,1027.5986212774797,815.0422241547508,477.6275530815385,640.2942400932573,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,992,128,737.778572990228,233.34295654296875,160.00592041015625,213.34295654296875,817.7815331953061,126.67147827148438,174.2184668046939,1.328521728515625,-0,6,male03,test,5,27.99,901.32,844.52,899.7097853737698,830.6833779824165,1021.56,843.97,1017.7532418765777,830.5702428160098,142.2184668046939,174.2184668046939,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,912,128,413.5542666384538,233.34295654296875,160.00592041015625,213.34295654296875,493.5572268435319,126.67147827148438,418.4427731564681,1.328521728515625,-0,7,male01,test,3,27.99,900.32,847.6800000000001,893.4753850489873,835.5475581117346,1020.56,847.13,1012.3358423983105,835.8868629047493,466.4427731564681,418.4427731564681,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1236,168,112.28205962080378,233.34295654296875,160.00592041015625,213.34295654296875,192.2850198258819,126.67147827148438,1043.7149801741182,41.328521728515625,-0,8,male04,test,1,27.99,900.67,844.52,890.885575992461,834.604862742219,1020.91,843.97,1010.3779490609049,834.852938904648,767.7149801741181,1043.7149801741182,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,928,138.66668701171875,1198.865761262961,233.34295654296875,160.00592041015625,213.34295654296875,1278.8687214680392,126.67147827148438,-350.8687214680392,11.995208740234375,-0,9,female03,test,7,25.57,907.52,809.11,913.6045397339919,797.9282614846534,1017.35,808.6,1021.9082393987735,796.7140690905753,318.8687214680392,350.8687214680392,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,668,96,294.6213980080975,233.34295654296875,160.00592041015625,213.34295654296875,374.62435821317564,126.67147827148438,293.37564178682436,-30.671478271484375,-0,10,male02,test,2,27.99,901.97,846.5,893.7376713082086,835.26284447423,1022.21,845.94,1012.8893814180428,835.5876587551543,585.3756417868244,293.37564178682436,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,525.33331298828125,134.66668701171875,1439.3220695467646,233.34295654296875,160.00592041015625,213.34295654296875,1519.3250297518427,126.67147827148438,-993.9917167635615,7.995208740234375,-0,11,female04,test,9,25.16,910.28,808.3399999999999,918.6216599928854,799.0036672851118,1018.34,807.8399999999999,1025.757937622476,797.7541385380734,559.3250297518427,993.9917167635615,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,444,130.66668701171875,1045.5756514152904,233.34295654296875,160.00592041015625,213.34295654296875,1125.5786116203685,126.67147827148438,-681.5786116203685,3.995208740234375,-0,12,female02,test,6,27.99,900.32,827.9300000000001,904.5802066336016,814.6674384284479,1020.56,827.38,1022.6246968684507,813.6038638638693,165.57861162036852,681.5786116203685,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1218.6666259765625,130.66668701171875,599.2376240900713,233.34295654296875,160.00592041015625,213.34295654296875,679.2405842951495,126.67147827148438,539.426041681413,3.995208740234375,-0,13,female03,test,4,25.57,907.52,809.11,903.4816872771055,797.0375134975257,1017.35,808.6,1011.695200251187,797.1949072866248,280.75941570485054,539.426041681413,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1513.3333740234375,106.66668701171875,1439.3220695467646,233.34295654296875,160.00592041015625,213.34295654296875,1519.3250297518427,126.67147827148438,-5.991655728405249,-20.004791259765625,-0,14,male01,test,9,27.99,900.32,847.6800000000001,909.3939521732151,837.1107856508568,1020.56,847.13,1028.4889451251456,835.6767590088039,559.3250297518427,5.991655728405249,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1437.3333740234375,144,294.6213980080975,233.34295654296875,160.00592041015625,213.34295654296875,374.62435821317564,126.67147827148438,1062.709015810262,17.328521728515625,-0,15,female01,test,2,27.99,900.23,827.56,891.8726182185145,816.4155363629031,1020.47,827.01,1011.0264595261157,816.7696658590651,585.3756417868244,1062.709015810262,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,444,82.66668701171875,1045.5756514152904,233.34295654296875,160.00592041015625,213.34295654296875,1125.5786116203685,126.67147827148438,-681.5786116203685,-44.004791259765625,-0,16,male04,test,6,27.99,900.67,844.52,904.8347702076239,831.227160231249,1020.91,843.97,1022.9213724909561,830.1859773395954,165.57861162036852,681.5786116203685,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1192,182.66668701171875,1357.6245928764604,233.34295654296875,160.00592041015625,213.34295654296875,1437.6275530815385,126.67147827148438,-245.6275530815385,55.995208740234375,-0,17,male03,test,8,27.99,901.32,844.52,909.6573026626023,833.3605069867767,1021.56,843.97,1028.549365527889,831.9203664156371,477.6275530815385,245.6275530815385,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,1409.3333740234375,105.33331298828125,1198.865761262961,233.34295654296875,160.00592041015625,213.34295654296875,1278.8687214680392,126.67147827148438,130.4646525553983,-21.338165283203125,-0,18,female02,test,7,27.99,900.32,827.9300000000001,906.9370530260376,815.671961443581,1020.56,827.38,1025.3781875519528,814.309806095001,318.8687214680392,-130.4646525553983,2.2833675564681726
H0000017,hai||om,1,0,17,8,1,638.66668701171875,88,737.778572990228,233.34295654296875,160.00592041015625,213.34295654296875,817.7815331953061,126.67147827148438,-179.11484618358736,-38.671478271484375,-0,19,male02,test,5,27.99,901.97,846.5,900.3518287143708,832.6643062446992,1022.21,845.94,1018.4016846416461,832.5406853111303,142.2184668046939,-179.11484618358736,2.2833675564681726
H0000018,hai||om,1,0,13,8,2,1201.3333740234375,234.66668701171875,1103.0921898261527,233.34295654296875,160.00592041015625,213.34295654296875,1183.0951500312308,126.67147827148438,18.238223992206713,107.99520874023438,1.32373046875,5,female03,test,7,25.57,907.52,809.11,912.2865425058864,797.3060611430142,1017.35,808.6,1020.356540187185,796.2301327370478,223.0951500312308,-18.238223992206713,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1284,241.33331298828125,1719.3824185018652,233.34295654296875,160.00592041015625,213.34295654296875,1799.3853787069434,126.67147827148438,-515.3853787069434,114.66183471679688,7.9903564453125,6,male01,test,10,27.99,900.32,847.6800000000001,911.1871398469982,838.9650604393532,1020.56,847.13,1030.7857103628387,837.6706264702541,839.3853787069434,515.3853787069434,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1185.3333740234375,240,734.8321042471134,233.34295654296875,160.00592041015625,213.34295654296875,814.8350644521915,126.67147827148438,370.49830957124595,113.32852172851562,6.65704345703125,7,female02,test,5,27.99,900.32,827.9300000000001,898.6343808534372,814.1023614419182,1020.56,827.38,1016.6358456792995,814.014151247778,145.16493554780845,370.49830957124595,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1113.3333740234375,228,365.8394045749397,233.34295654296875,160.00592041015625,213.34295654296875,445.8423647800178,126.67147827148438,667.4910092434197,101.32852172851562,-0,8,male04,test,3,27.99,900.67,844.52,893.2144990021319,832.7530800601494,1020.91,843.97,1012.1966497464387,833.101585793745,514.1576352199822,667.4910092434197,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1206.6666259765625,248,1497.5620177433325,233.34295654296875,160.00592041015625,213.34295654296875,1577.5649779484106,126.67147827148438,-370.8983519718481,121.32852172851562,14.65704345703125,9,female01,test,9,27.99,900.23,827.56,909.9102496122157,817.5431308561393,1020.47,827.01,1029.1418249412393,816.108424325415,617.5649779484106,370.8983519718481,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1222.6666259765625,233.33331298828125,91.2207541110668,233.34295654296875,160.00592041015625,213.34295654296875,171.22371431614494,126.67147827148438,1051.4429116604176,106.66183471679688,-0,10,male02,test,1,27.99,901.97,846.5,892.0461475270304,836.7244155113501,1022.21,845.94,1011.5711186209743,836.9478310178788,788.7762856838551,1051.4429116604176,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1260,241.33331298828125,896.4109081676739,233.34295654296875,160.00592041015625,213.34295654296875,976.4138683727521,126.67147827148438,283.58613162724794,114.66183471679688,7.9903564453125,11,female04,test,6,25.16,910.28,808.3399999999999,911.4889843906079,795.8785090481379,1018.34,807.8399999999999,1017.5708457266695,795.3436484643098,16.413868372752063,-283.58613162724794,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1121.3333740234375,209.33331298828125,1252.7594335695592,233.34295654296875,160.00592041015625,213.34295654296875,1332.7623937746373,126.67147827148438,-211.4290197511998,82.661834716796875,-0,12,male03,test,8,27.99,901.32,844.52,908.4958916225052,832.5805075726751,1021.56,843.97,1027.1042662649263,831.1908759461508,372.7623937746373,211.4290197511998,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1209.3333740234375,242.66668701171875,589.9150239048727,233.34295654296875,160.00592041015625,213.34295654296875,669.9179841099508,126.67147827148438,539.4153899134867,115.99520874023438,9.32373046875,13,female04,test,4,25.16,910.28,808.3399999999999,906.1165867931558,796.5325281931705,1018.34,807.8399999999999,1012.6385169036104,796.6935435899275,290.0820158900492,539.4153899134867,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1213.3333740234375,256,896.4109081676739,233.34295654296875,160.00592041015625,213.34295654296875,976.4138683727521,126.67147827148438,236.91950565068544,129.32852172851562,22.65704345703125,14,female02,test,6,27.99,900.32,827.9300000000001,901.8227293176615,814.0812923130779,1020.56,827.38,1019.6841168706326,813.4775639277268,16.413868372752063,-236.91950565068544,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1288,234.66668701171875,257.98211440390605,233.34295654296875,160.00592041015625,213.34295654296875,337.9850746089842,126.67147827148438,950.0149253910158,107.99520874023438,1.32373046875,15,male03,test,2,27.99,901.32,844.52,892.7202497989476,833.5614783624944,1021.56,843.97,1011.9499083541075,833.88580253279315,622.0149253910158,950.0149253910158,3.3347022587269
H0000018,hai||om,1,0,13,8,2,1281.3333740234375,248,365.8394045749397,233.34295654296875,160.00592041015625,213.34295654296875,445.8423647800178,126.67147827148438,835.4910092434197,121.32852172851562,14.65704345703125,16,male04,test,3,27.99,900.67,844.52,893.2144990021319,832.7530800601494,1020.91,843.97,1012.1966497464387,833.101585793745,514.1576352199822,835.4910092434197,3.3347022587269
