subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,3,6,961.6439231946275,1.6439231946275186,-92.31061020634627
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,4,3,495.24770443983823,464.75229556016177,388.75229556016177
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,5,4,748.3496214096205,211.65037859037955,-111.0163084213392
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,6,10,1833.335759507857,873.3357595078569,-1206.6690724961381
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,7,5,804.3527211124798,155.6472788875202,-188.3527211124798
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,8,8,1415.4507010954585,455.4507010954585,-666.1173881071772
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,9,2,399.8781740783801,560.1218259216199,297.45513890990117
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,10,4,748.3496214096205,211.65037859037955,154.3170656020983
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,11,5,804.3527211124798,155.6472788875202,116.98059187580145
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,12,7,1191.1523051414442,231.15230514144423,-145.81893111800673
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,13,8,1415.4507010954585,455.4507010954585,-572.7840140837397
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,14,2,399.8781740783801,560.1218259216199,506.78851293333867
china063,beijing,3,3.7207392197125255,f,1,1,4,2,0,15,10,1833.335759507857,873.3357595078569,-913.3357595078569
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,1,4,701.5659438801687,258.4340561198313,555.7674301432688
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,2,9,1598.615256481137,638.6152564811371,-1571.9485904502533
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,3,10,1761.537769425752,801.537769425752,-248.2043954023145
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,4,8,1452.4698227628505,492.4698227628505,-1340.4698227628505
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,5,7,1219.0250193156007,259.02501931560073,-391.02501931560073
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,6,3,592.1658063740765,367.8341936259235,153.16750661420474
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,7,1,98.89372006159729,861.1062799384027,946.4396539618402
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,8,5,916.3046759881157,43.69532401188428,18.36201102360303
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,9,2,431.0975461430494,528.9024538569506,564.9024538569506
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,10,9,1598.615256481137,638.6152564811371,-633.2819434928558
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,11,3,592.1658063740765,367.8341936259235,430.50088063764224
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,12,10,1761.537769425752,801.537769425752,-772.2044564374708
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,13,6,1126.2773985392607,166.27739853926073,-139.61071152754198
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,14,7,1219.0250193156007,259.02501931560073,-292.358332303882
china064,beijing,3,3.6057494866529773,m,1,1,4,1,0,15,2,431.0975461430494,528.9024538569506,492.9024538569506
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,1,3,436.8523209095279,523.1476790904721,1304.4810531139096
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,2,9,1616.4829628726604,656.4829628726604,232.85041115077706
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,3,10,1691.904005138948,731.9040051389479,176.09599486105208
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,4,4,723.8340684606864,236.16593153931365,1153.201454000251
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,5,7,1176.0249176986556,216.0249176986556,720.3456877700944
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,6,5,918.3982162737628,41.60178372623716,971.0669936871747
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,7,2,277.52929169030335,682.4707083096966,1620.2224172940716
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,8,8,1455.5737542763463,495.57375427634634,450.46445373146616
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,9,6,1115.0265856542703,155.02658565427032,717.8144787988547
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,10,9,1616.4829628726604,656.4829628726604,148.68525001796456
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,11,2,277.52929169030335,682.4707083096966,1392.3446096768841
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,12,4,723.8340684606864,236.16593153931365,905.9885633752511
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,13,7,1176.0249176986556,216.0249176986556,337.7872160904069
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,14,3,436.8523209095279,523.1476790904721,1176.3974349498471
china065,beijing,3,3.4277891854893907,f,1,1,4,2,0,15,6,1115.0265856542703,155.02658565427032,525.8446301660422
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,1,4,672.9008814866316,287.09911851336835,101.7658055250871
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,2,2,309.50482392781055,650.4951760721895,463.8284890604707
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,3,1,109.44301099695389,850.556989003046,438.5569890030461
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,4,6,1088.9210042578202,128.9210042578202,-1032.9210042578202
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,5,3,474.2061226853937,485.7938773146063,816.4605032911688
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,6,8,1349.402521116157,389.402521116157,-110.7358951395945
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,7,5,784.4368742228803,175.5631257771197,-27.103561234599056
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,8,10,1688.420547207445,728.420547207445,-1400.420547207445
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,9,7,1184.2605998214503,224.26059982145034,-222.9272868331691
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,10,10,1688.420547207445,728.420547207445,-588.420547207445
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,11,3,474.2061226853937,485.7938773146063,-351.53945856185857
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,12,8,1349.402521116157,389.402521116157,-268.0691470927195
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,13,9,1520.4476064111282,560.4476064111282,-761.7809193994094
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,14,2,309.50482392781055,650.4951760721895,263.8284890604707
china066,beijing,2,2.8966461327857633,m,1,1,3,1,0,15,5,784.4368742228803,175.5631257771197,-13.770187211161556
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,1,7,1205.1117482865666,245.11174828656658,-113.11174828656658
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,2,3,555.2064028481725,404.7935971518275,478.126971175265
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,3,8,1383.1843182364337,423.1843182364337,-236.51769225987118
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,4,1,107.14062124035816,852.8593787596418,1098.1927527830794
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,5,9,1500.8505380538486,540.8505380538486,-420.8505380538486
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,6,4,631.3047477916773,328.6952522083227,511.3618781848852
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,7,10,1767.3539521954856,807.3539521954856,-566.0205781720481
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,8,2,335.9622213298077,624.0377786701923,665.3710916584736
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,9,5,940.8205069160301,19.179493083969874,83.17949308396987
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,10,4,631.3047477916773,328.6952522083227,452.6952522083227
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,11,2,335.9622213298077,624.0377786701923,658.7044656819111
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,12,8,1383.1843182364337,423.1843182364337,-317.8509442129962
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,13,5,940.8205069160301,19.179493083969874,156.51286710740737
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,14,7,1205.1117482865666,245.11174828656658,-2.4451223100040806
china067,beijing,3,3.477070499657769,m,1,1,4,1,0,15,9,1500.8505380538486,540.8505380538486,-451.5171640304111
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,1,2,405.30448237909656,554.6955176209035,834.6955176209035
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,2,8,1349.0762909515324,389.0762909515324,-81.07629095153243
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,3,6,1096.711109081159,136.71110908115907,253.95551689540343
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,4,10,1693.8396264665625,733.8396264665625,-305.83962646656255
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,5,7,1176.9574248232223,216.95742482322225,-186.2907378115035
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,6,5,798.4389707975927,161.56102920240733,150.89434219068858
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,7,9,1517.7695539322856,557.7695539322856,-575.1028669205668
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,8,3,549.3462034187792,410.65379658122083,433.3204835929396
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,9,1,186.16147983703928,773.8385201629608,808.5052071746795
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,10,10,1693.8396264665625,733.8396264665625,-588.506252443125
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,11,9,1517.7695539322856,557.7695539322856,-451.1029279557231
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,12,8,1349.0762909515324,389.0762909515324,-245.07629095153243
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,13,6,1096.711109081159,136.71110908115907,0.6222649422784343
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,14,3,549.3462034187792,410.65379658122083,578.6537965812208
china068,beijing,2,2.9842573579739904,m,1,0,4,1,0,15,4,705.2484116483006,254.7515883516994,300.08490133998066
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,1,10,1724.4724201475265,764.4724201475265,-413.80579417096396
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,2,9,1563.3742499990028,603.3742499990028,-470.0408759755653
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,3,5,896.4706514756728,63.52934852432725,-7.137338487391503
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,4,4,726.3298893707201,233.67011062927986,151.0034236175611
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,5,3,490.92655599853697,469.07344400146303,417.07344400146303
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,6,2,386.313836766243,573.686163233757,867.0195372571945
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,7,8,1345.4408450617127,385.4408450617127,-306.7742190851502
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,8,6,1079.653732134095,119.65373213409498,69.67964188934252
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,9,1,186.14803564634474,773.8519643536553,912.5185903302178
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,10,7,1140.2915697674873,180.29156976748732,-190.95825677920607
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,11,6,1079.653732134095,119.65373213409498,-111.65373213409498
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,12,1,186.14803564634474,773.8519643536553,628.518651365374
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,13,9,1563.3742499990028,603.3742499990028,-728.7075629872841
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,14,4,726.3298893707201,233.67011062927986,287.0034236175611
china069,beijing,2,2.9952087611225187,m,1,0,5,2,0,15,3,490.92655599853697,469.07344400146303,427.7401310131818
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,1,2,361.17896983129583,598.8210301687042,666.8210301687042
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,2,9,1614.2869328733766,654.2869328733766,-643.6202458616578
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,3,10,1756.5589298760624,796.5589298760624,-736.5589298760624
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,4,3,521.4274379510681,438.5725620489319,545.2391880254944
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,5,4,646.0978919359045,313.9021080640955,209.9021080640955
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,6,7,1306.8324534473686,346.8324534473686,-362.8324534473686
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,7,1,96.87202108911868,863.1279789108813,825.7946659226001
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,8,5,903.4455124023976,56.55448759760236,-66.11219941411639
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,9,6,1044.0546672975483,84.05466729754835,-16.05466729754835
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,10,3,521.4274379510681,438.5725620489319,410.5725620489319
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,11,7,1306.8324534473686,346.8324534473686,-296.16576643564986
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,12,6,1044.0546672975483,84.05466729754835,-213.3879802858296
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,13,10,1756.5589298760624,796.5589298760624,-731.2255558526249
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,14,2,361.17896983129583,598.8210301687042,669.4876561452667
china070,beijing,3,3.759069130732375,m,1,1,4,2,0,15,5,903.4455124023976,56.55448759760236,165.88786162103986
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,1,7,1305.509865021541,345.5098650215409,-17.509865021540918
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,2,3,501.26882362363955,458.73117637636045,244.0644893646417
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,3,1,189.46179174958854,770.5382082504115,1098.5382082504116
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,4,8,1354.9459922352742,394.94599223527416,-760.2793052235554
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,5,10,1838.0875633707249,878.0875633707249,-1087.4208763590061
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,6,6,1032.855786740876,72.85578674087606,-284.85578674087606
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,7,2,275.37852505601745,684.6214749439825,469.9547879322638
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,8,4,620.3479109592782,339.65208904072176,382.3187760524405
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,9,5,886.831742660019,73.16825733998098,127.83494435169973
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,10,3,501.26882362363955,458.73117637636045,506.73117637636045
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,11,1,189.46179174958854,770.5382082504115,613.2048952621302
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,12,9,1650.6722268407418,690.6722268407418,-869.3389138524606
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,13,10,1838.0875633707249,878.0875633707249,-158.08756337072487
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,14,6,1032.855786740876,72.85578674087606,-232.85578674087606
china071,beijing,3,3.46611909650924,f,1,1,6,2,1,15,8,1354.9459922352742,394.94599223527416,-552.2793052235554
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,1,3,607.0259212852347,352.97407871476526,163.640765726484
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,2,5,808.1190295329875,151.8809704670125,150.54765747873125
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,3,9,1548.0710436346724,588.0710436346724,-273.4044176581099
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,4,6,1014.9429423647111,54.94294236471114,21.057057635288857
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,5,8,1321.7096416465317,361.70964164653174,-116.37626762309424
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,6,2,295.8216043103066,664.1783956896934,305.51170867797464
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,7,1,179.97852253174085,780.0214774682591,394.6881644799779
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,8,10,1725.7821225380594,765.7821225380594,-145.7821225380594
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,9,7,1220.723450084727,260.7234500847269,201.9431758918356
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,10,4,630.6818919125342,329.3181080874658,-148.01523541839356
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,11,10,1725.7821225380594,765.7821225380594,-216.4487485146219
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,12,5,808.1190295329875,151.8809704670125,174.54765747873125
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,13,1,179.97852253174085,780.0214774682591,306.6881339623998
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,14,8,1321.7096416465317,361.70964164653174,282.29035835346826
china072,beijing,3,3.915126625598905,f,1,1,3,1,0,15,2,295.8216043103066,664.1783956896934,268.1783956896934
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,1,7,1297.3705377457352,337.3705377457352,-349.3705377457352
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,2,6,1028.006197001897,68.00619700189691,-84.00619700189691
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,3,4,629.4234113007795,330.57658869922045,318.57658869922045
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,4,5,810.2776997229261,149.72230027707394,168.3889872887927
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,5,2,340.8741967826738,619.1258032173262,600.4591162056074
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,6,8,1474.8824639521317,514.8824639521317,-565.5491509638505
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,7,9,1652.6112642276244,692.6112642276244,-688.6112642276244
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,8,1,103.60876047571529,856.3912395242847,515.0579265360035
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,9,10,1711.409528448239,751.4095284482389,-778.0762154599577
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,10,8,1474.8824639521317,514.8824639521317,-570.8824639521317
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,11,2,340.8741967826738,619.1258032173262,573.7924902290449
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,12,7,1297.3705377457352,337.3705377457352,-348.03722475745394
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,13,10,1711.409528448239,751.4095284482389,-826.0762154599577
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,14,3,468.06958634657485,491.93041365342515,551.9304136534251
china073,beijing,3,3.923340177960301,f,1,1,5,2,0,15,1,103.60876047571529,856.3912395242847,592.3912395242847
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,1,8,1421.5435956419828,461.54359564198285,-362.87696966542035
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,2,7,1156.479999723407,196.479999723407,-40.47999972340699
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,3,4,666.3147783279614,293.68522167203855,161.68522167203855
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,4,10,1786.0028808912036,826.0028808912036,-546.0028808912036
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,5,2,342.50576961861975,617.4942303813802,865.4942303813802
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,6,9,1556.833654983078,596.8336549830781,-300.8336549830781
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,7,5,860.3300760558585,99.66992394414149,275.6699239441415
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,8,3,524.5146000951752,435.4853999048248,722.1520258813873
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,9,6,977.632677807599,17.632677807598952,87.70069621583855
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,10,9,1556.833654983078,596.8336549830781,-370.1670290065156
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,11,6,977.632677807599,17.632677807598952,59.70069621583855
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,12,4,666.3147783279614,293.68522167203855,476.35184764860105
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,13,7,1156.479999723407,196.479999723407,-8.47999972340699
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,14,2,342.50576961861975,617.4942303813802,752.1608563579427
china074,beijing,3,3.9370294318959616,f,1,1,3,1,0,15,3,524.5146000951752,435.4853999048248,452.81871289310607
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,1,3,523.2084983521795,436.7915016478205,299.45818865953925
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,2,1,167.7494942285598,792.2505057714402,644.2505057714402
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,3,2,400.27280986153386,559.7271901384661,403.72719013846614
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,4,10,1826.5543262209164,866.5543262209164,-1035.8876392091977
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,5,5,832.7922702856554,127.20772971434462,-18.125583273936627
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,6,9,1508.2549783703312,548.2549783703312,-553.5882913586124
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,7,7,1259.2886673825644,299.2886673825644,-296.6219803708457
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,8,4,722.1092660712773,237.89073392872274,279.224046917004
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,9,6,1009.0702028675591,49.070202867559146,-14.403515855840396
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,10,8,1326.3618879865635,366.3618879865635,-493.02857499828224
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,11,9,1508.2549783703312,548.2549783703312,-685.5882913586124
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,12,1,167.7494942285598,792.2505057714402,653.5838187597215
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,13,6,1009.0702028675591,49.070202867559146,-191.7368898792779
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,14,4,722.1092660712773,237.89073392872274,97.89073392872274
china075,beijing,3,3.8521560574948666,m,1,1,4,1,0,15,3,523.2084983521795,436.7915016478205,416.7915016478205
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,1,8,1480.5563662253353,520.5563662253353,-471.22305323705405
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,2,1,108.94110255536934,851.0588974446307,429.7255844563494
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,3,10,1702.7737604027152,742.7737604027152,-273.4403863792777
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,4,9,1658.7474512751473,698.7474512751473,-72.08082529858484
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,5,4,685.8520164029461,274.1479835970539,-271.1853599088055
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,6,2,263.0887809854839,696.9112190145161,142.2445625203755
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,7,5,795.2702059486232,164.72979405137676,132.72979405137676
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,8,6,985.9213833723551,25.92138337235508,94.07861662764492
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,9,3,461.9748341435096,498.0251658564904,284.69185286820914
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,10,8,1480.5563662253353,520.5563662253353,-0.5563662253352959
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,11,4,685.8520164029461,274.1479835970539,-204.51867289708673
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,12,7,1178.0904726969823,218.09047269698226,53.90952730301774
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,13,9,1658.7474512751473,698.7474512751473,-378.74745127514734
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,14,5,795.2702059486232,164.72979405137676,-129.936892960342
china076,beijing,3,3.991786447638604,f,1,1,5,1,0,15,1,108.94110255536934,851.0588974446307,383.05889744463065
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,1,8,1338.051015424297,378.051015424297,-394.051015424297
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,2,9,1507.0017802556983,547.0017802556983,-1041.668436749839
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,3,3,526.3226524668449,433.67734753315506,668.3439735097176
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,4,2,258.2021111314724,701.7978888685276,160.46454536266822
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,5,7,1282.3587167416044,322.35871674160444,33.64128325839556
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,6,1,195.31074237423582,764.6892576257642,435.35594463748293
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,7,10,1709.2476121456586,749.2476121456586,-1107.9142991573774
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,8,5,932.8282278631622,27.17177213683783,-68.82822786316217
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,9,6,1070.6533689885791,110.65336898857913,-129.32005600029788
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,10,2,258.2021111314724,701.7978888685276,708.4645758802463
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,11,8,1338.051015424297,378.051015424297,-390.051015424297
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,12,7,1282.3587167416044,322.35871674160444,-239.69209076504194
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,13,5,932.8282278631622,27.17177213683783,95.17177213683783
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,14,10,1709.2476121456586,749.2476121456586,-821.2476121456586
china077,beijing,3,3.8165639972621492,m,1,1,5,1,0,15,6,1070.6533689885791,110.65336898857913,-197.32005600029788
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,2,5,854.4047266952452,105.59527330475476,-106.40472669524524
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,3,1,252.11177095474636,707.8882290452536,270.5549160569724
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,4,9,1606.057108442525,646.0571084425251,-95.39048246596258
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,5,6,963.8024751206018,3.802475120601798,81.5308989028357
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,6,3,571.6349412501656,388.36505874983436,73.69837173811561
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,7,8,1400.7682686849575,440.76826868495755,-42.10164270839505
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,8,7,1276.0837264400143,316.0837264400143,203.9162735599857
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,9,4,632.1918728828746,327.8081271171254,-237.52521638873395
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,10,6,963.8024751206018,3.802475120601798,-62.46916213232055
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,11,2,304.75165178761296,655.2483482123871,113.91500470652767
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,12,10,1793.327188083101,833.327188083101,-497.32718808310096
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,13,1,252.11177095474636,707.8882290452536,261.2215420335349
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,14,8,1400.7682686849575,440.76826868495755,-115.43489466152005
china078,beijing,6,6.461327857631759,m,1,1,4,1,0,15,4,632.1918728828746,327.8081271171254,-81.52518587115583
china079,beijing,3,3.728952772073922,m,1,1,4,2,0,1,4,634.6686207342589,325.33137926574113,315.9980662774599
