subjid,community,age_group,ageinyears,sex,screen,touchscreen,household,children,younger_children,trialnr,targetposition,targetcenterx,targetcentralityx,clickdistfromtargetcenterx,continent,older_children,click
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,7,1,162.84219647454188,1.4016302333199915,365.1536531348331,America,1,365.1536531348331
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,8,9,1616.6836770497605,0.8477101161918802,-278.01338896382276,America,1,278.01338896382276
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,9,7,1197.5234576414305,-0.8051300448770297,30.47910583513203,America,1,30.47910583513203
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,10,8,1316.7543679703342,-0.3349765620140952,-224.7531472672092,America,1,224.7531472672092
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,11,10,1669.8370550341529,1.05730547796808,-436.50111753415285,America,1,436.50111753415285
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,12,3,522.179742618659,-0.01531608015726148,217.81812115087223,America,1,217.81812115087223
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,13,9,1616.6836770497605,0.8477101161918802,-71.34468779194776,America,1,71.34468779194776
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,14,7,1197.5234576414305,-0.8051300448770297,297.14841735856953,America,1,297.14841735856953
Mexva024,Ocuilan (Mexico),5,-0.27634969058859565,f,1,1,7,3,1,15,4,709.8879942862834,-0.7554906543528257,80.7770447762166,America,1,80.7770447762166
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,1,1,155.63571666233207,1.4300469549028891,849.698023572043,America,1,849.698023572043
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,2,6,1056.9076925940158,-1.3596086737838122,-270.242714566672,America,1,270.242714566672
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,3,10,1791.260281598711,1.5361037418771921,-556.5909700752734,America,1,556.5909700752734
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,4,5,832.8397447921383,-1.2403162215229604,121.82688118442422,America,1,121.82688118442422
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,5,2,275.7978158150322,0.9562215914218898,685.5355582084053,America,1,685.5355582084053
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,6,7,1144.663242126629,-1.0135694030989264,-37.99515130631653,America,1,37.99515130631653
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,7,4,627.8248685607946,-0.4318978522176532,189.50710165404917,America,1,189.50710165404917
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,8,3,509.51831546039136,0.03461068849739178,411.8146313169524,America,1,411.8146313169524
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,9,8,1327.62175584409,-0.29212408152582,-295.6210234222149,America,1,295.6210234222149
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,10,7,1144.663242126629,-1.0135694030989264,-164.66305902116028,America,1,164.66305902116028
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,11,9,1589.7762382671258,0.7416082167458433,-569.7756889507195,America,1,569.7756889507195
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,12,5,832.8397447921383,-1.2403162215229604,329.8288343094242,America,1,329.8288343094242
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,13,3,509.51831546039136,0.03461068849739178,278.4800365903899,America,1,278.4800365903899
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,14,4,627.8248685607946,-0.4318978522176532,144.17330038451792,America,1,144.17330038451792
Mexli025,Ocuilan (Mexico),5,-0.24782295344209446,f,1,1,5,3,1,15,8,1327.62175584409,-0.29212408152582,-120.95268846127738,America,1,120.95268846127738
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,1,3,595.7796124663686,-0.30553641858883734,145.55162532660017,America,0,145.55162532660017
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,2,6,961.87140581677,-1.73435747930267,44.79570844104239,America,0,44.79570844104239
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,3,7,1287.9322996636722,-0.4486282632408163,49.40461439882779,America,0,49.40461439882779
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,4,9,1640.2767461107203,0.9407427329842659,-298.939709977908,America,0,298.939709977908
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,5,8,1382.5280623490423,-0.07561654029147859,-57.19114828654233,America,0,57.19114828654233
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,6,2,293.45788738997805,0.8865840776625344,397.20617511002195,America,0,397.20617511002195
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,7,4,635.7395996023681,-0.46310736286262144,49.591088874194384,America,0,49.591088874194384
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,8,10,1833.0289147371184,1.7008065717916427,-474.3583825105561,America,0,474.3583825105561
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,9,1,88.03682577798905,1.6966041245099455,594.6271756868547,America,0,594.6271756868547
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,10,5,856.3088386660172,-1.3328599771145544,-118.97766190820472,America,0,118.97766190820472
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,11,7,1287.9322996636722,-0.4486282632408163,-18.59599595273471,America,0,18.59599595273471
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,12,10,1833.0289147371184,1.7008065717916427,-518.3588707918061,America,0,518.3588707918061
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,13,8,1382.5280623490423,-0.07561654029147859,72.14332436970767,America,0,72.14332436970767
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,14,3,595.7796124663686,-0.30553641858883734,17.550404623475174,America,0,17.550404623475174
Mexva025,Ocuilan (Mexico),5,-0.22936447646494643,m,1,1,7,2,1,15,6,961.87140581677,-1.73435747930267,3.461968206667393,America,0,3.461968206667393
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,1,9,1511.6731753849422,0.4336308060641125,-585.0068545841609,America,1,585.0068545841609
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,2,10,1788.542177417638,1.525385664291518,-837.8756124762317,America,1,837.8756124762317
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,3,5,912.9311352071712,-1.5561340413071856,31.068681687359913,America,1,31.068681687359913
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,4,4,778.5466589613516,-1.026226743146038,196.12015012067968,America,1,196.12015012067968
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,5,7,1225.4790086608466,-0.6948952102953402,-229.4786424499091,America,1,229.4786424499091
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,6,8,1421.8366374448597,0.07938574423941104,-488.5035685972034,America,1,488.5035685972034
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,7,2,428.5052122868911,0.35406302270742424,550.1616578302963,America,1,550.1616578302963
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,8,3,569.6191952057334,-0.2023801879242656,162.37860752864162,America,1,162.37860752864162
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,9,1,209.43778886919145,1.217893650331784,418.5590373026836,America,1,418.5590373026836
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,10,4,778.5466589613516,-1.026226743146038,170.78659299177343,America,1,170.78659299177343
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,11,8,1421.8366374448597,0.07938574423941104,-463.1700114682971,America,1,463.1700114682971
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,12,2,428.5052122868911,0.35406302270742424,507.49454357248385,America,1,507.49454357248385
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,13,7,1225.4790086608466,-0.6948952102953402,-72.1438035827216,America,1,72.1438035827216
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,14,3,569.6191952057334,-0.2023801879242656,498.3819034270791,America,1,498.3819034270791
Mexli026,Ocuilan (Mexico),6,0.4267504779045767,m,1,1,4,2,0,15,10,1788.542177417638,1.525385664291518,-451.2052633551379,America,1,451.2052633551379
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,1,5,837.2724254582643,-1.2577952481264594,773.4005481745482,America,1,773.4005481745482
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,2,7,1200.8007590909947,-0.7922069305046416,515.2065651277553,America,1,515.2065651277553
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,3,2,280.99958554465917,0.9357098789080065,1436.3411126975284,America,1,1436.3411126975284
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,4,3,536.6044141859038,-0.07219570606790962,1166.0694139390962,America,1,1166.0694139390962
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,5,9,1533.483054093468,0.5196319143953786,123.8570337971571,America,1,123.8570337971571
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,6,1,167.54647721882276,1.3830802283742312,1605.7947093046148,America,1,1605.7947093046148
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,7,8,1318.1178557167375,-0.3296000324627895,471.2234528770125,America,1,471.2234528770125
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,8,4,682.4710815555737,-0.6473797880167874,1129.537097155364,America,1,1129.537097155364
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,9,10,1758.2724257506832,1.4060254318454444,48.40237893681683,America,1,48.40237893681683
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,10,3,536.6044141859038,-0.07219570606790962,1212.7365281969087,America,1,1212.7365281969087
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,11,2,280.99958554465917,0.9357098789080065,1483.008226955341,America,1,1483.008226955341
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,12,5,837.2724254582643,-1.2577952481264594,1008.0694934870482,America,1,1008.0694934870482
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,13,4,682.4710815555737,-0.6473797880167874,1164.204089342864,America,1,1164.204089342864
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,14,1,167.54647721882276,1.3830802283742312,1648.4618235624273,America,1,1648.4618235624273
Mexva026,Ocuilan (Mexico),6,0.3294239629341616,m,1,1,4,2,0,15,6,1076.1726647108917,-1.2836426871699298,727.8355140000458,America,1,727.8355140000458
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,1,9,1585.276794397188,0.7238659282691219,-275.94012447531304,America,1,275.94012447531304
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,2,6,1068.6537569901204,-1.3132913801346489,380.6842557051921,America,1,380.6842557051921
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,3,8,1357.6234171323592,-0.17382098791155876,171.71545005514076,America,1,171.71545005514076
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,4,4,720.5712414991568,-0.797617028055439,286.0958727586557,America,1,286.0958727586557
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,5,10,1752.1998486613918,1.3820799359953477,-417.5295605754543,America,1,417.5295605754543
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,6,1,117.41505577831194,1.5807593564301046,574.5823807451255,America,1,574.5823807451255
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,7,7,1167.5755320446322,-0.9232212469404385,-94.24105938838215,America,1,94.24105938838215
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,8,5,817.6789677119444,-1.180533971035238,170.32127642868056,America,1,170.32127642868056
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,9,3,444.0678782357679,0.2926960367613053,221.26262713532583,America,1,221.26262713532583
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,10,10,1752.1998486613918,1.3820799359953477,-425.5296826457668,America,1,425.5296826457668
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,11,5,817.6789677119444,-1.180533971035238,196.9882075810243,America,1,196.9882075810243
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,12,7,1167.5755320446322,-0.9232212469404385,115.09426776005536,America,1,115.09426776005536
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,13,3,444.0678782357679,0.2926960367613053,339.9304127798571,America,1,339.9304127798571
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,14,1,117.41505577831194,1.5807593564301046,507.915022346688,America,1,507.915022346688
Mexli027,Ocuilan (Mexico),5,-0.06659427039373506,f,1,1,4,2,0,15,8,1357.6234171323592,-0.17382098791155876,-17.619755022984236,America,1,17.619755022984236
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,1,4,719.3031871161775,-0.7926168130694696,227.3633778252288,America,2,227.3633778252288
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,2,9,1614.9556853555637,0.840896268078638,-190.95116875400117,America,2,190.95116875400117
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,3,10,1825.3630640740464,1.6705784507581938,-248.02383067560913,America,2,248.02383067560913
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,4,5,786.3830919952636,-1.0571275076705435,221.6173962859864,America,2,221.6173962859864
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,5,3,568.4048060145536,-0.19759158649356887,103.59238636825889,America,2,103.59238636825889
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,6,1,127.60142044432504,1.540592298976405,468.3950395166124,America,2,468.3950395166124
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,7,8,1364.9059268753392,-0.14510446373003277,-0.9020206253392188,America,2,0.9020206253392188
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,8,2,426.6729993513435,0.3612878379052449,335.99173453537526,America,2,335.99173453537526
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,9,7,1283.3908591622658,-0.46653615359459333,180.61402365023423,America,2,180.61402365023423
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,10,9,1614.9556853555637,0.840896268078638,-70.95007012118867,America,2,70.95007012118867
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,11,6,1055.4440391571356,-1.3653801784981119,-54.11029892276065,America,2,54.11029892276065
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,12,8,1364.9059268753392,-0.14510446373003277,51.09846765591078,America,2,51.09846765591078
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,13,5,786.3830919952636,-1.0571275076705435,264.2843884734864,America,2,264.2843884734864
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,14,4,719.3031871161775,-0.7926168130694696,55.36166884085378,America,2,55.36166884085378
Mexva027,Ocuilan (Mexico),6,0.35123852663442734,f,1,1,6,3,0,15,1,127.60142044432504,1.540592298976405,445.7281693994249,America,2,445.7281693994249
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,1,9,1602.737701430537,0.7927180928045533,-386.7352600242871,America,0,386.7352600242871
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,2,3,568.010494627399,-0.19603673069743457,226.65460547025725,America,0,226.65460547025725
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,3,10,1836.5983484277483,1.7148816273025713,-477.9278162011858,America,0,477.9278162011858
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,4,5,889.7259087647212,-1.4646307725453753,67.60740422356002,America,0,67.60740422356002
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,5,7,1159.880348005801,-0.9535650358719127,-195.88028697064465,America,0,195.88028697064465
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,6,1,158.74674394397704,1.4177794958378516,369.2491056653979,America,0,369.2491056653979
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,7,8,1390.171881262584,-0.045475295251399206,-120.83557755164657,America,0,120.83557755164657
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,8,6,1050.2835425297992,-1.385729142168286,-108.9504126469867,America,0,108.9504126469867
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,9,2,299.7179121399778,0.8618994348052278,237.61137252799097,America,0,237.61137252799097
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,10,6,1050.2835425297992,-1.385729142168286,-119.6171606938617,America,0,119.6171606938617
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,11,7,1159.880348005801,-0.9535650358719127,-229.2139661698634,America,0,229.2139661698634
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,12,1,158.74674394397704,1.4177794958378516,273.2481596204761,America,0,273.2481596204761
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,13,9,1602.737701430537,0.7927180928045533,-293.4010315086621,America,0,293.4010315086621
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,14,8,1390.171881262584,-0.045475295251399206,8.499017174915934,America,0,8.499017174915934
Mexli028,Ocuilan (Mexico),5,-0.10015513762491286,m,1,1,3,1,0,15,10,1836.5983484277483,1.7148816273025713,-479.2611902246233,America,0,479.2611902246233
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,1,8,1410.805219938405,0.03588645913567504,-350.80424337590466,America,0,350.80424337590466
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,2,4,779.786949088337,-1.0311174776154313,274.8806534507255,America,0,274.8806534507255
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,3,1,168.78994014707035,1.3781769828574948,799.2101208880858,America,0,799.2101208880858
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,4,5,835.0351446759386,-1.2489731620663,130.29822934749893,America,0,130.29822934749893
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,5,3,507.69422869091665,0.04180346045012625,322.97117658252085,America,0,322.97117658252085
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,6,9,1552.6974340922477,0.5953984052538166,-356.69511475631,America,0,356.69511475631
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,7,6,1073.6698179293417,-1.2935119578831367,-73.66945171840416,America,0,73.66945171840416
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,8,7,1264.158609821475,-0.5423731071657611,-72.15641255585001,America,0,72.15641255585001
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,9,10,1835.9671420604025,1.712392642934387,-625.2980746775897,America,0,625.2980746775897
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,10,10,1835.9671420604025,1.712392642934387,-673.2985629588397,America,0,673.2985629588397
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,11,4,779.786949088337,-1.0311174776154313,240.21360022806925,America,0,240.21360022806925
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,12,8,1410.805219938405,0.03588645913567504,-280.13688497746716,America,0,280.13688497746716
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,13,6,1073.6698179293417,-1.2935119578831367,-92.3362608004354,America,0,92.3362608004354
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,14,7,1264.158609821475,-0.5423731071657611,-130.823648883975,America,0,130.823648883975
Mexva028,Ocuilan (Mexico),5,0.22202918779439323,f,1,1,3,1,0,15,3,507.69422869091665,0.04180346045012625,368.3049778520521,America,0,368.3049778520521
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,1,7,1189.517895872156,-0.8366977208908755,-193.51752966121853,America,2,193.51752966121853
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,2,5,956.3979854122828,-1.7275333114850335,106.26961712677983,America,2,106.26961712677983
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,3,3,495.4580308037685,0.09005345734919522,287.20694722357524,America,2,287.20694722357524
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,4,2,401.9779912340041,0.45866564072221266,290.0194452894334,America,2,290.0194452894334
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,5,8,1409.4560091045614,0.030566226564289308,-176.12007160456142,America,2,176.12007160456142
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,6,1,126.81626477230178,1.5436883390282088,595.8481029034795,America,2,595.8481029034795
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,7,9,1637.0291691416555,0.9279368287211898,-351.69274336040553,America,2,351.69274336040553
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,8,4,714.9134542225181,-0.7753071388994183,-28.24945275767436,America,2,28.24945275767436
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,9,10,1700.1780448650914,1.1769466180312915,-466.84210736509135,America,2,466.84210736509135
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,10,6,1008.5213148822884,-1.5504067138351376,-48.521314882288266,America,2,48.521314882288266
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,11,7,1189.517895872156,-0.8366977208908755,-70.84968298153103,America,2,70.84968298153103
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,12,9,1637.0291691416555,0.9279368287211898,-391.69310957134303,America,2,391.69310957134303
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,13,4,714.9134542225181,-0.7753071388994183,182.41924841420064,America,2,182.41924841420064
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,14,1,126.81626477230178,1.5436883390282088,579.847980833167,America,2,579.847980833167
Mexli029,Ocuilan (Mexico),5,0.16329767013983193,f,1,0,8,4,1,15,2,401.9779912340041,0.45866564072221266,364.6868036878709,America,2,364.6868036878709
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,1,4,734.8373170010101,-0.8538712750915445,174.49550770602116,America,2,174.49550770602116
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,2,2,299.89906540403285,0.8611851079767859,572.1000801037796,America,2,572.1000801037796
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,3,10,1815.6536710140747,1.6322921963713193,-671.6518399593872,America,2,671.6518399593872
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,4,7,1190.517725199379,-0.8327551757977825,22.818090230308822,America,2,22.818090230308822
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,5,9,1502.513571549253,0.39751249049380816,-311.8446262367529,America,2,311.8446262367529
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,6,8,1469.108806761491,0.2657902175877352,-285.106609495866,America,2,285.106609495866
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,7,1,230.3912272548134,1.1352696729774323,352.2717976475303,America,2,352.2717976475303
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,8,6,1124.16372772551,-1.0944034591847047,-104.1631784091037,America,2,104.1631784091037
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,9,3,574.2687342886408,-0.22071433456045328,249.729983973078,America,2,249.729983973078
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,10,9,1502.513571549253,0.39751249049380816,-314.5113742836279,America,2,314.5113742836279
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,11,7,1190.517725199379,-0.8327551757977825,-47.849268168128674,America,2,47.849268168128674
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,12,4,734.8373170010101,-0.8538712750915445,269.16311024508366,America,2,269.16311024508366
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,13,1,230.3912272548134,1.1352696729774323,346.9384236240928,America,2,346.9384236240928
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,14,3,574.2687342886408,-0.22071433456045328,-72.93981583160951,America,2,72.93981583160951
Mexva029,Ocuilan (Mexico),5,-0.23439860654962355,m,1,0,8,4,1,15,10,1815.6536710140747,1.6322921963713193,-1342.3250272152466,America,2,1342.3250272152466
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,1,9,1631.2591802166924,0.905184503995423,-655.2589971112236,America,0,655.2589971112236
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,2,5,940.1931001569644,-1.6636339147500319,73.14076214772297,America,0,73.14076214772297
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,3,3,445.77600112940235,0.2859605356619273,490.22375472997265,America,0,490.22375472997265
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,4,10,1683.270868543535,1.1102779344572933,-728.6042425669725,America,0,728.6042425669725
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,5,7,1191.2305235148517,-0.8299444565834955,-283.2310117961015,America,0,283.2310117961015
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,6,1,252.63259246120444,1.0475671192808653,598.0329959177018,America,0,598.0329959177018
Mexli030,Ocuilan (Mexico),5,0.0894637622312414,f,1,1,3,1,0,7,4,690.729855729503,-0.6799459357660596,185.2693508134657,America,0,185.2693508134657
